rxn_id,name,subsystem,essential_Blood,drop_Blood,essential_TumorCore,drop_TumorCore,essential_TumorEdge,drop_TumorEdge
MAR00568,Exchange of arachidonate,Exchange/demand reactions,False,-2.220446049250313e-16,False,2.220446049250313e-16,False,-2.220446049250313e-16
MAR00569,Exchange of ATP,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00570,Exchange of Beta-Tocopherol,Exchange/demand reactions,,,,,,
MAR00571,Exchange of DPA,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00572,Exchange of ceramide-1P pool,Exchange/demand reactions,,,,,,
MAR00573,Exchange of DHA,Exchange/demand reactions,False,-2.220446049250313e-16,,,,
MAR00574,"Exchange of 1,2-diacylglycerol-LD-TAG pool",Exchange/demand reactions,,,,,,
MAR00575,"Exchange of (4Z,7Z,10Z,13Z,16Z)-DPA",Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR00576,Exchange of dihomo-gamma-linolenate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00577,Exchange of omega-3-arachidonic acid,Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR00583,Exchange of elaidate,Exchange/demand reactions,,,,,,
MAR00585,Exchange of Ley Glycolipid,Exchange/demand reactions,,,,,,
MAR00595,Exchange of Leb Glycolipid,Exchange/demand reactions,,,,,,
MAR00603,Exchange of (S)-Glycerate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,,
MAR00606,Exchange of glycogenin G4G7,Exchange/demand reactions,,,,,,
MAR00608,"Exchange of Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",Exchange/demand reactions,,,,,,
MAR00609,"Exchange of Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])",Exchange/demand reactions,,,,,,
MAR00611,Exchange of palmitate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00617,Exchange of palmitolate,Exchange/demand reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR00618,Exchange of cerotic acid,Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR00619,Exchange of histamine,Exchange/demand reactions,,,,,,
MAR00620,Exchange of margaric acid,Exchange/demand reactions,,,False,0.0,,
MAR00621,Exchange of lignocerate,Exchange/demand reactions,,,,,,
MAR00624,"Exchange of (6Z,9Z)-octadecadienoic acid",Exchange/demand reactions,,,,,,
MAR00626,Exchange of gamma-linolenate,Exchange/demand reactions,,,,,,
MAR00628,Exchange of 2-lysolecithin pool,Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR00631,Exchange of 1-acylglycerol-3P pool,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,,
MAR00637,Exchange of nervonic acid,Exchange/demand reactions,False,-2.220446049250313e-16,,,,
MAR00639,Exchange of stearate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00650,Exchange of oleate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,,
MAR00655,Exchange of PC-LD pool,Exchange/demand reactions,,,,,,
MAR00656,Exchange of PE-LD pool,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00658,Exchange of PG-CL pool,Exchange/demand reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR00661,Exchange of PS-LD pool,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00662,Exchange of pentadecylic acid,Exchange/demand reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR00666,Exchange of retinyl-ester,Exchange/demand reactions,,,,,,
MAR00693,Exchange of 9-cis-retinol,Exchange/demand reactions,,,,,,
MAR00694,Exchange of 11-cis-retinol,Exchange/demand reactions,,,,,,
MAR00695,Exchange of stearidonic acid,Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR00696,Exchange of TAG-VLDL pool,Exchange/demand reactions,,,False,0.0,,
MAR00697,"Exchange of (6Z,9Z,12Z,15Z,18Z,21Z)-THA",Exchange/demand reactions,,,,,,
MAR00698,"Exchange of (9Z,12Z,15Z,18Z,21Z)-TPA",Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR00699,"Exchange of (6Z,9Z,12Z,15Z,18Z)-TPA",Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR00700,"Exchange of (9Z,12Z,15Z,18Z)-TTA",Exchange/demand reactions,False,-2.220446049250313e-16,,,,
MAR00701,Exchange of EPA,Exchange/demand reactions,,,,,,
MAR00702,Exchange of myristic acid,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR00704,Exchange of cis-vaccenic acid,Exchange/demand reactions,,,,,,
MAR00711,Exchange of Cholesterol Ester,Exchange/demand reactions,,,,,,
MAR00714,Exchange of cholesterol-ester pool,Exchange/demand reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR00720,"Exchange of cholest-5-ene-3beta,7alpha,24(S)-triol",Exchange/demand reactions,,,,,,
MAR00721,"Exchange of cholest-5-ene-3beta,7alpha,25-triol",Exchange/demand reactions,,,,,,
MAR00722,"Exchange of cholest-5-ene-3beta,7alpha,27-triol",Exchange/demand reactions,,,,,,
MAR00723,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00724,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00725,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00726,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00727,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00728,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00729,Fatty-Acyl-Acp Hydrolase,Fatty acid oxidation,,,,,,
MAR00737,Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,,,,,,
MAR00739,Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,,,,,,
MAR00742,"Fatty-Acid- Coenzyme A Ligase (Butanoate), Mitochondrial",Fatty acid oxidation,,,,,,
MAR00743,Fatty-Acyl Coenzyme A Elongation (N-C18:3CoA),Fatty acid biosynthesis,False,-2.220446049250313e-16,,,,
MAR00745,Fatty-Acyl Coenzyme A Elongation (N-C20:4CoA),Fatty acid biosynthesis,False,-2.220446049250313e-16,,,,
MAR00747,Fatty-Acyl Coenzyme A Elongation (N-C20:4CoA),Fatty acid biosynthesis,,,,,,
MAR00749,Fatty-Acyl Coenzyme A Elongation (N-C20:5CoA),Fatty acid biosynthesis,,,,,False,-2.220446049250313e-16
MAR00751,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00752,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00755,Beta Oxidation of Long Chain Fatty Acid (Odd Chain),Fatty acid oxidation,,,,,,
MAR00756,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00757,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00759,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00764,Beta Oxidation Fatty Acid,Fatty acid oxidation,,,,,,
MAR00772,Beta Oxidation Fatty Acid,Fatty acid oxidation,,,,,,
MAR00774,Beta Oxidation of Long Chain Fatty Acid (Odd Chain),Fatty acid oxidation,,,,,,
MAR00776,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00777,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00778,Beta Oxidation Fatty Acid,Fatty acid oxidation,,,,,,
MAR00780,Beta Oxidation Fatty Acid,Fatty acid oxidation,,,,,,
MAR00784,Beta Oxidation Fatty Acid,Fatty acid oxidation,,,,,,
MAR00785,Beta Oxidation of Fatty Acid,Fatty acid oxidation,,,,,,
MAR00788,Beta Oxidation of Fatty Acid,Fatty acid oxidation,,,,,,
MAR00799,Beta Oxidation of Fatty Acid,Fatty acid oxidation,False,-2.220446049250313e-16,,,,
MAR00800,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00818,Beta Oxidation of Fatty Acid,Fatty acid oxidation,False,-2.220446049250313e-16,,,,
MAR00833,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,False,-2.220446049250313e-16
MAR00869,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00872,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00874,Beta Oxidation of Fatty Acid,Fatty acid oxidation,,,,,,
MAR00916,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00922,Beta Oxidation Fatty Acid,Fatty acid oxidation,,,,,,
MAR00923,Beta Oxidation of Fatty Acid,Fatty acid oxidation,,,False,0.0,False,-2.220446049250313e-16
MAR00927,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,False,-2.220446049250313e-16
MAR00930,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00952,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,False,-2.220446049250313e-16,,,,
MAR00968,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,False,-2.220446049250313e-16
MAR00970,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR00972,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,False,-2.220446049250313e-16
MAR00974,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00975,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00977,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,False,-2.220446049250313e-16,,,,
MAR00978,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR00982,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,False,-2.220446049250313e-16
MAR01001,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR01005,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,,,,,,
MAR01012,Fatty Acyl Coenzyme A Synthase (N-C10:0CoA),Fatty acid biosynthesis,,,,,,
MAR01019,Fatty-Acyl Coenzyme A Synthase (N-C12:0CoA),Fatty acid biosynthesis,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR01024,Fatty-Acyl Coenzyme A Synthase (N-C14:0CoA),Fatty acid biosynthesis,False,-2.220446049250313e-16,False,0.0,,
MAR01031,Fatty-Acyl Coenzyme A Synthase (N-C16:0CoA),Fatty acid biosynthesis,,,,,,
MAR01032,Fatty-Acyl Coenzyme A Synthase (N-C18:0CoA),Fatty acid biosynthesis,,,,,,
MAR01036,"Fatty Acyl Coenzyme A Synthase (N-C8:0CoA), Lumped Reaction",Fatty acid biosynthesis,,,,,,
MAR01038,D-Tagatose 1-Phosphate D-Glyceraldehyde-3-Phosphate-Lyase,Galactose metabolism,,,,,,
MAR01044,"Ferrochelatase, Mitochondrial",Porphyrin metabolism,False,-2.220446049250313e-16,,,,
MAR01046,"Transport of Iron (Fe2+), Mitochondrial",Transport reactions,,,,,,
MAR01047,Folate Transport via Anion Antiport,Transport reactions,,,False,0.0,False,-2.220446049250313e-16
MAR01051,"Lipid, Flip-Flop Intracellular Transport",Transport reactions,,,,,,
MAR01052,"Lipid, Flip-Flop Intracellular Transport",Transport reactions,,,,,,
MAR01056,Blood Group Intracellular Transport,Transport reactions,,,,,,
MAR01060,Blood Group Intracellular Transport,Transport reactions,,,,,,
MAR01076,Blood Group Intracellular Transport,Transport reactions,,,,,,
MAR01078,Blood Group Intracellular Transport,Transport reactions,,,,,,
MAR01083,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group biosynthesis,,,,,,
MAR01118,"Fucosyltransferase 3 (Galactoside 3 (4)-L-Fucosyltransferase, Lewis Blood Group Included) 1",Blood group biosynthesis,,,,,,
MAR01141,"Alpha- (1, 3)-Fucosyltransferase",Blood group biosynthesis,,,,,,
MAR01169,"Glycerol-3-Phosphate Dehydrogenase (FAD), Mitochondrial",Glycolysis / Gluconeogenesis,,,,,,
MAR01314,GABA Secretion via Secretory Vesicle (ATP Driven),Transport reactions,,,,,,
MAR01340,Blood Group Intracellular Transport,Transport reactions,,,,,,
MAR01348,Transport of Galactosyl Glucosyl Ceramide,Transport reactions,,,,,,
MAR01349,Transport of Galactosyl Glucosyl Ceramide,Transport reactions,,,,,,
MAR01351,"Beta-1, 4 N-Acetylgalactosaminyltransferase",Sphingolipid metabolism,,,,,,
MAR01353,"Galnac Transferase, Golgi Apparatus",O-glycan metabolism,,,,,,
MAR01354,Bile Acid Intracellular Transport,Transport reactions,,,,,,
MAR01368,Bile Acid Intracellular Transport,Transport reactions,,,,,,
MAR01369,Transport of Guanosine-5'-Diphosphate,Transport reactions,,,,,,
MAR01371,"Glycine Hydroxymethyltransferase, Mitochondrial",Lysine metabolism,,,,,,
MAR01372,"D-Glucuronolactone:NAD+ Oxidoreductase, Mitochondrial",Vitamin C metabolism,,,,,,
MAR01377,Glucose Transport via Membrane Vesicle,Transport reactions,,,,,,
MAR01378,Transport of D-Glucose  via Proton Symport,Transport reactions,,,,,,
MAR01380,Glycogen Debranching Enzyme,Starch and sucrose metabolism,,,,,,
MAR01381,L-Glutamine Transport via Electroneutral Transporter,Transport reactions,,,,,,
MAR01385,Secretion of L-Glycerate,Transport reactions,False,-2.220446049250313e-16,False,0.0,,
MAR01386,"Transport of Glycine   via Proton Symport, Reversible, Lysosomal",Transport reactions,,,,,,
MAR01396,Secretion of Glycine  via Secretory Vesicle (ATP Driven),Transport reactions,,,,,,
MAR01397,Geranyltranstransferase,Cholesterol metabolism,,,,,,
MAR01399,"H8 Mannosyltransferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,,,,,,
MAR01400,"H8 Mannosyltransferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,,,,,,
MAR01435,Palmitate Er Export,Transport reactions,False,-2.220446049250313e-16,,,,
MAR01438,Transport of Trans-Hexadec-2-Enoyl Coenzyme A,Transport reactions,,,,,,
MAR01439,Carnitine Transferase,Fatty acid oxidation,,,,,,
MAR01441,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01442,Histamine Secretion via Secretory Vesicle (ATP Driven),Transport reactions,,,,,,
MAR01444,H+/K+ Gastric/Non-Gastric P-ATPase And ABC ATPase,Transport reactions,,,,,,
MAR01446,Hydroxymethylglutaryl Coenzyme A Reductase (Ir),Cholesterol metabolism,,,,,,
MAR01447,Hydroxymethylglutaryl Coenzyme A Reversible Peroxisomal Transport,Transport reactions,,,,,,
MAR01449,Hydroxymethylglutaryl Coenzyme A Lyase,Cholesterol metabolism,False,-2.220446049250313e-16,False,0.0,,
MAR01450,Heme Oxygenase 1,Heme degradation,,,,,,
MAR01452,Heptadecanoate Transport into the Mitochondria,Fatty acid oxidation,,,,,,
MAR01453,Hydroxypyruvate Reductase (NADH),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,False,-2.220446049250313e-16,False,0.0,,
MAR01455,"4-Hydroxyretinoic Acid Transport, Nuclear",Transport reactions,,,,,,
MAR01456,Hydroxysteroid (17-Beta) Dehydrogenase 4,Bile acid biosynthesis,,,False,0.0,,
MAR01461,"H Transporter, Endoplasmic Reticulum",Transport reactions,,,,,,
MAR01462,"H Transporter, Peroxisome",Transport reactions,,,,,,
MAR01463,Hypoxanthine Faciliated Transport from Lysosome,Transport reactions,,,,,,
MAR01464,"Transport of Isoleucine, Mitochondrial",Transport reactions,,,,,,
MAR01466,"Transport of Inosine, Faciliated, Lysosomal",Transport reactions,,,,,,
MAR01468,Isopentenyl-Diphosphate D-Isomerase,Cholesterol metabolism,,,,,,
MAR01469,"Isopentenyl Diphosphate Transport, Endoplasmatic Reticulum",Transport reactions,,,,,,
MAR01471,"B-Ketoacyl Synthetase (Palmitate, N-C16:0)",Fatty acid biosynthesis,,,,,,
MAR01472,Ketohexokinase (D-Tagatose),Galactose metabolism,,,,,,
MAR01474,"Lactaldehyde Dehydrogenase, Mitochondrial",Pyruvate metabolism,,,,,,
MAR01475,Lecithin-Cholesterol Acyltransferase,Fatty acid oxidation,,,,,,
MAR01476,Lactose Transport from Golgi to Extracellular (Via Vesicle),Transport reactions,,,,,,
MAR01480,"Transport of L-Leucine, Mitochondrial",Transport reactions,,,,,,
MAR01481,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01482,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01485,"Transport of L-Lactate via Diffusion, Mitochondrial",Transport reactions,,,,,,
MAR01486,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01487,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01488,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,,,,,,
MAR01489,Carnitine Transferase,Fatty acid oxidation,,,,,,
MAR01491,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01492,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,False,-2.220446049250313e-16,,,,
MAR01497,Cytochrome P450 Lanosterol 14-Alpha-Demethylase (NADP),Cholesterol metabolism,,,,,,
MAR01498,Lanosterol Synthase,Cholesterol metabolism,,,,,,
MAR01499,Lysophosphatidylcholine Transport,Transport reactions,,,False,0.0,False,-2.220446049250313e-16
MAR01501,Lecithin Retinol Acyltransferase,Vitamin A metabolism,,,,,,
MAR01506,Lecithin Retinol Acyltransferase (11-Cis),Vitamin A metabolism,,,,,,
MAR01507,Lecithin Retinol Acyltransferase (9-Cis),Vitamin A metabolism,,,,,,
MAR01508,Lathosterol Oxidase,Cholesterol metabolism,,,,,,
MAR01510,Lathosterol Oxidase,Cholesterol metabolism,,,,,,
MAR01511,"M4A Transamidase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,,,,,,
MAR01513,"M4B Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,,,,,,
MAR01514,Monoacylglycerol 2 Transport,Transport reactions,False,-2.220446049250313e-16,False,0.0,,
MAR01517,"Malonyl Coenzyme A-Acp Transacylase, Mitochondrial",Fatty acid oxidation,,,,,,
MAR01518,Metanephrine Secretion via Secretory Vesicle (ATP Driven),Transport reactions,,,,,,
MAR01520,Mevalonate Kinase (ATP),Cholesterol metabolism,,,,,,
MAR01521,Methylmalonyl Coenzyme A Decarboxylase,"Valine, leucine, and isoleucine metabolism",,,,,,
MAR01522,"Methylmalonyl Coenzyme A Decarboxylase, Peroxisomal","Valine, leucine, and isoleucine metabolism",,,,,,
MAR01523,"N4-Acetylaminobutanal:NAD+ Oxidoreductase, Mitochondrial",Arginine and proline metabolism,,,,,,
MAR01524,"N-Acetylgalactosaminidase, Alpha-",Keratan sulfate degradation,,,,,,
MAR01525,Bicarbonate Transport (HCl/ (Hcl/NaHCO3 Antiport),Transport reactions,,,,,,
MAR01527,Sodium Transport (Uniport),Transport reactions,,,,,,
MAR01528,Sodium/Ammonium Proton Antiporter,Transport reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR01529,Na+/Ca2+-NH4+ Antiport,Transport reactions,,,,,,
MAR01534,Transport of Ammonium ion via Proton Antiport,Transport reactions,,,False,0.0,,
MAR01537,"Transport of Ammonium ion, Nuclear",Transport reactions,,,,,,
MAR01541,"Transport of Ammonium ion, Peroxisomal",Transport reactions,,,,,,
MAR01542,Nicotinamide-Nucleotide Adenylyltransferase,Nicotinate and nicotinamide metabolism,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR01554,"Nicotinate-Nucleotide Adenylyltransferase, Mitochondrial",Nicotinate and nicotinamide metabolism,,,,,,
MAR01555,Secretion of Noradrenaline  via Secretory Vesicle (ATP Driven),Transport reactions,,,,,,
MAR01556,Carnitine Transferase,Fatty acid oxidation,,,,,,
MAR01559,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,,,,,,
MAR01560,"Oligo-1, 6-Glucosidase (Glygn4 -> Glygn5), Extracellular",Starch and sucrose metabolism,,,,,,
MAR01561,Fatty Acid Intracellular Transport,Transport reactions,,,,,,
MAR01562,Fatty Acid Intracellular Transport,Transport reactions,,,,,,
MAR01563,"4-Oxo-Retinoic Acid Transport, Nuclear",Transport reactions,,,,,,
MAR01564,"13-Cis-4-Oxo-Retinoic Acid Transport, Nuclear",Transport reactions,,,,,,
MAR01566,Oxalate Transport Out of Peroxisome,Transport reactions,,,,,,
MAR01567,"5-Beta-Cytochrome P450, Family 27, Subfamily A, Polypeptide 1",Bile acid biosynthesis,,,,,,
MAR01569,Oxysterol 7-Alpha-Hydroxylase,Bile acid biosynthesis,,,,,,
MAR01571,"Cytochrome P450, Family 46, Subfamily A, Polypeptide 1",Bile acid biosynthesis,,,,,,
MAR01574,Oxysterol 7Alpha-Hydroxylase,Bile acid biosynthesis,,,,,,
MAR01575,Cytochrome P450 Leukotriene B4,Eicosanoid metabolism,,,,,,
MAR01578,Cholesterol Monooxygenase,Cholesterol metabolism,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR01579,Phosphatidate Scramblase,Transport reactions,,,,,,
MAR01580,Phosphatidate Scramblase,Transport reactions,,,,,,
MAR01582,"Phosphatidate Transport, Nuclear",Transport reactions,,,,,,
MAR01583,Phosphatidylcholine Flippase,Transport reactions,,,,,,
MAR01586,Choline Phosphatase,Glycerophospholipid metabolism,,,,,,
