rxn_id,flux_Blood,flux_TumorCore,name,subsystem,log2FC_abs_flux,abs_log2FC,mean_abs_flux
MAR10882,0.0,0.0,"Transport of PheLysPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10883,0.0,0.0,"Transport of PhePhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10884,0.0,0.0,"Transport of PhePheAsn, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10874,0.0,0.0,"Transport of MetTrpPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10836,0.0,0.0,"Transport of HisProLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10837,0.0,0.0,"Transport of HisTrpHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10838,0.0,0.0,"Transport of IleArgIle, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10839,0.0,0.0,"Transport of IleAsnHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10840,0.0,0.0,"Transport of IleAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10841,0.0,0.0,"Transport of IleGlnGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10842,0.0,0.0,"Transport of IleGlyArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10843,0.0,0.0,"Transport of IleProLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10845,0.0,0.0,"Transport of IleTrpTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10846,0.0,0.0,"Transport of LeuAlaArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10861,0.0,0.0,"Transport of LysLysLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10849,0.0,0.0,"Transport of LeuLeuTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10850,0.0,0.0,"Transport of LeuPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10851,0.0,0.0,"Transport of LeuProArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10852,0.0,0.0,"Transport of LeuSerTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10853,0.0,0.0,"Transport of LeuTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10854,0.0,0.0,"Transport of LeuTrpArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10855,0.0,0.0,"Transport of Leutyrtyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10856,0.0,0.0,"Transport of LeuVal, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10857,0.0,0.0,"Transport of LysArgLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10858,0.0,0.0,"Transport of LysCysHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10860,0.0,0.0,"Transport of LysGluGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10847,0.0,0.0,"Transport of LeuAsnAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10913,0.0,0.0,"Transport of SerLysHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10914,0.0,0.0,"Transport of SerPheLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10915,0.0,0.0,"Transport of SerTrpHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10916,0.0,0.0,"Transport of ThrArgTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10917,0.0,0.0,"Transport of ThrAsnTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10919,0.0,0.0,"Transport of ThrGlnTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10920,0.0,0.0,"Transport of ThrHisHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10922,0.0,0.0,"Transport of ThrMetArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10923,0.0,0.0,"Transport of ThrPheArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10924,0.0,0.0,"Transport of ThrSerArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10885,0.0,0.0,"Transport of PhePheThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10926,0.0,0.0,"Transport of ThrTyrMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10927,0.0,0.0,"Transport of TrpAlaPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10928,0.0,0.0,"Transport of TrpArgAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10929,0.0,0.0,"Transport of TrpAspAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10930,0.0,0.0,"Transport of TrpGlnGln, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10931,0.0,0.0,"Transport of TrpGluGly, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10932,0.0,0.0,"Transport of TrpGluLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10933,0.0,0.0,"Transport of TrpGluPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10934,0.0,0.0,"Transport of TrpGluTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10935,0.0,0.0,"Transport of TrpGlyLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10937,0.0,0.0,"Transport of TrpGlyVal, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10925,0.0,0.0,"Transport of ThrThrArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10886,0.0,0.0,"Transport of PheProArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10887,0.0,0.0,"Transport of PheSerTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10888,0.0,0.0,"Transport of PheThrLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10889,0.0,0.0,"Transport of PheTrpLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10890,0.0,0.0,"Transport of Phetyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10891,0.0,0.0,"Transport of PheTyrGln, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10892,0.0,0.0,"Transport of PheTyrLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10893,0.0,0.0,"Transport of ProArgAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10894,0.0,0.0,"Transport of ProArgCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10895,0.0,0.0,"Transport of ProAsnCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10912,0.0,0.0,"Transport of SerGlyGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10899,0.0,0.0,"Transport of ProHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10900,0.0,0.0,"Transport of ProHisTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10901,0.0,0.0,"Transport of ProLeuArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10902,0.0,0.0,"Transport of ProLysPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10904,0.0,0.0,"Transport of ProProArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10905,0.0,0.0,"Transport of ProProPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10906,0.0,0.0,"Transport of ProTrpLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10907,0.0,0.0,"Transport of ProTrpThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10909,0.0,0.0,"Transport of SerArgAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10910,0.0,0.0,"Transport of SerArgTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10911,0.0,0.0,"Transport of SerCysArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10897,0.0,0.0,"Transport of ProGlnPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10762,0.0,0.0,"Transport of ArgSerSer, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10763,0.0,0.0,"Transport of ArgTyrVal, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10764,0.0,0.0,"Transport of ArgValCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10765,0.0,0.0,"Transport of ArgValTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10766,0.0,0.0,"Transport of AsnAsnArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10767,0.0,0.0,"Transport of AsnCysCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10768,0.0,0.0,"Transport of AsnMetPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10769,0.0,0.0,"Transport of AsnPheAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10770,0.0,0.0,"Transport of AsnPheCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10771,0.0,0.0,"Transport of AsnTyrGly, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10835,0.0,0.0,"Transport of HisPheArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10773,0.0,0.0,"Transport of AsnTyrThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10774,0.0,0.0,"Transport of AspAlaArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10775,0.0,0.0,"Transport of AspAsnGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10778,0.0,0.0,"Transport of AspGluTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10779,0.0,0.0,"Transport of AspHisCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10780,0.0,0.0,"Transport of AspHisPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10781,0.0,0.0,"Transport of AspLysGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10782,0.0,0.0,"Transport of AspLysHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10783,0.0,0.0,"Transport of AspMetAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10784,0.0,0.0,"Transport of AspProLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10772,0.0,0.0,"Transport of AsnTyrPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10738,0.0,0.0,Exchange of Tryptophanyl-Glycyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10739,0.0,0.0,"Transport of AlaArgCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10740,0.0,0.0,"Transport of AlaArgGly, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10742,0.0,0.0,"Transport of AlaGlyLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10743,0.0,0.0,"Transport of AlaHisAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10744,0.0,0.0,"Transport of AlaLysThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10745,0.0,0.0,"Transport of ArgAlaAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10746,0.0,0.0,"Transport of ArgAlaPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10747,0.0,0.0,"Transport of ArgAlaThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10748,0.0,0.0,"Transport of ArgArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10761,0.0,0.0,"Transport of ArgProThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10750,0.0,0.0,"Transport of ArgArgMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10751,0.0,0.0,"Transport of ArgCysGly, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10752,0.0,0.0,"Transport of ArgCysSer, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10753,0.0,0.0,"Transport of ArgGluGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10754,0.0,0.0,"Transport of ArgGluPro, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10755,0.0,0.0,"Transport of ArgGlyGly, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10756,0.0,0.0,"Transport of ArgHisThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10757,0.0,0.0,"Transport of ArgLeuPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10758,0.0,0.0,"Transport of ArgLysAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10759,0.0,0.0,"Transport of ArgPheArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10760,0.0,0.0,"Transport of ArgProMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10749,0.0,0.0,"Transport of ArgArgLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10812,0.0,0.0,"Transport of GluTrpAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10813,0.0,0.0,"Transport of GlyHisAsn, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10815,0.0,0.0,"Transport of GlyLysCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10816,0.0,0.0,"Transport of GlyLysPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10817,0.0,0.0,"Transport of GlyTyrLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10818,0.0,0.0,"Transport of GlyValHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10819,0.0,0.0,"Transport of HisArgCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10820,0.0,0.0,"Transport of HisArgSer, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10821,0.0,0.0,"Transport of HisAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10822,0.0,0.0,"Transport of HisCysCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10785,0.0,0.0,"Transport of AspValAsn, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10824,0.0,0.0,"Transport of HisGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10825,0.0,0.0,"Transport of HisGluGln, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10826,0.0,0.0,"Transport of HisGlyLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10827,0.0,0.0,"Transport of HisHisLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10828,0.0,0.0,"Transport of HisLysAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10829,0.0,0.0,"Transport of HisLysGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10830,0.0,0.0,"Transport of HisLysIle, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10831,0.0,0.0,"Transport of HisLysThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10832,0.0,0.0,"Transport of HisLysVal, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10833,0.0,0.0,"Transport of HisMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10834,0.0,0.0,"Transport of HisMetGln, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10823,0.0,0.0,"Transport of HisGlnAla, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10786,0.0,0.0,"Transport of CysAsnMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10787,0.0,0.0,"Transport of CysAspPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10788,0.0,0.0,"Transport of CysCys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10789,0.0,0.0,"Transport of CysGlnMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10790,0.0,0.0,"Transport of CysGluHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10791,0.0,0.0,"Transport of CysGluTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10792,0.0,0.0,"Transport of CysLeuThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10793,0.0,0.0,"Transport of CysSerMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10794,0.0,0.0,"Transport of CysTyrAsn, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10795,0.0,0.0,"Transport of GlnAsnGln, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10811,0.0,0.0,"Transport of GluThrLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10797,0.0,0.0,"Transport of GlnHisLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10798,0.0,0.0,"Transport of GlnLysLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10799,0.0,0.0,"Transport of GlnLysTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10800,0.0,0.0,"Transport of GlnProGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10801,0.0,0.0,"Transport of GlnTrpGlu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10803,0.0,0.0,"Transport of GluArgLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10804,0.0,0.0,"Transport of GluAsnLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10806,0.0,0.0,"Transport of GluIleLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10808,0.0,0.0,"Transport of GluMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10809,0.0,0.0,"Transport of GluMetHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10810,0.0,0.0,"Transport of GluThr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10796,0.0,0.0,"Transport of GlnHisHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10239,0.0,0.0,"Exchange of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10240,0.0,0.0,Exchange of Dodecanedioic Acid,Exchange/demand reactions,0.0,0.0,1e-09
MAR10242,0.0,0.0,Exchange of N-formimino-L-glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10244,0.0,0.0,Exchange of Heptadecanoyl Thanolamide (C17:0),Exchange/demand reactions,0.0,0.0,1e-09
MAR10245,0.0,0.0,"Exchange of Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10246,0.0,0.0,Exchange of Hexadecanediocacid,Exchange/demand reactions,0.0,0.0,1e-09
MAR10247,0.0,0.0,Exchange of homogentisate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10248,0.0,0.0,Exchange of homocarnosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10249,0.0,0.0,Exchange of Homocitrulline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10251,0.0,0.0,Exchange of 20-COOH-LTB4,Exchange/demand reactions,0.0,0.0,1e-09
MAR10537,0.0,0.0,Exchange of Aspartyl-Histidyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10255,0.0,0.0,Exchange of L-pipecolate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10257,0.0,0.0,Exchange of 1-Arachidonoyl Glycerol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10258,0.0,0.0,Exchange of 1-Linoleoylglycerol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10259,0.0,0.0,Exchange of 1-Oleoylglycerol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10260,0.0,0.0,Exchange of 1-Palmitoylglycerol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10261,0.0,0.0,Exchange of 1-Stearoylglycerol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10262,0.0,0.0,Exchange of (R)-mevalonate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10263,0.0,0.0,Exchange of inositol-1-phosphate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10264,0.0,0.0,Exchange of N-acetyl-L-aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10265,0.0,0.0,Exchange of N-(omega)-hydroxyarginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10253,0.0,0.0,Exchange of Linoleoyl Ethanolamide,Exchange/demand reactions,0.0,0.0,1e-09
MAR10207,0.0,0.0,Exchange of N-acetylmethionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10210,0.0,0.0,Exchange of prostaglandin J2,Exchange/demand reactions,0.0,0.0,1e-09
MAR10211,0.0,0.0,Exchange of lipoxin A4,Exchange/demand reactions,0.0,0.0,1e-09
MAR10213,0.0,0.0,Exchange of anandamide,Exchange/demand reactions,0.0,0.0,1e-09
MAR10215,0.0,0.0,"Exchange of 11,12-EET",Exchange/demand reactions,0.0,0.0,1e-09
MAR10216,0.0,0.0,"Exchange of 14,15-EET",Exchange/demand reactions,0.0,0.0,1e-09
MAR10217,0.0,0.0,Exchange of 9(10)-EpOME,Exchange/demand reactions,0.0,0.0,1e-09
MAR10220,0.0,0.0,"Exchange of 5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol",Exchange/demand reactions,0.0,0.0,1e-09
MAR10221,0.0,0.0,Exchange of 8-Dehydrocholesterol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10222,0.0,0.0,Exchange of N-acetyl-L-alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10238,0.0,0.0,Exchange of Docosahexaenoyl Ethanolamide,Exchange/demand reactions,0.0,0.0,1e-09
MAR10224,0.0,0.0,Exchange of beta-hydroxy-beta-methylbutyrate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10225,0.0,0.0,Exchange of 3-O-methyldopa,Exchange/demand reactions,0.0,0.0,1e-09
MAR10226,0.0,0.0,Exchange of 6-trans-LTB4,Exchange/demand reactions,0.0,0.0,1e-09
MAR10227,0.0,0.0,Exchange of 15(S)-HETrE,Exchange/demand reactions,0.0,0.0,1e-09
MAR10228,0.0,0.0,"Exchange of Cis,Cis-11,14-Eicosadienoic Acid",Exchange/demand reactions,0.0,0.0,1e-09
MAR10229,0.0,0.0,Exchange of 15-deoxy-PGD2,Exchange/demand reactions,0.0,0.0,1e-09
MAR10230,0.0,0.0,Exchange of androsterone sulfate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10231,0.0,0.0,"Exchange of 5,12,20-TriHETE",Exchange/demand reactions,0.0,0.0,1e-09
MAR10233,0.0,0.0,Exchange of leukotriene B5,Exchange/demand reactions,0.0,0.0,1e-09
MAR10236,0.0,0.0,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",Exchange/demand reactions,0.0,0.0,1e-09
MAR10237,0.0,0.0,Exchange of Dihomo-Gamma-Linolenoyl Ethanolamide,Exchange/demand reactions,0.0,0.0,1e-09
MAR10223,0.0,0.0,Exchange of N-acetyl-L-asparagine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10290,0.0,0.0,"Exchange of 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",Exchange/demand reactions,0.0,0.0,1e-09
MAR10291,0.0,0.0,"Exchange of 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",Exchange/demand reactions,0.0,0.0,1e-09
MAR10292,0.0,0.0,"Exchange of 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10293,0.0,0.0,"Exchange of 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",Exchange/demand reactions,0.0,0.0,1e-09
MAR10294,0.0,0.0,Exchange of Lysopc A C26:1 (Delta 5),Exchange/demand reactions,0.0,0.0,1e-09
MAR10295,0.0,0.0,Exchange of Lysopc A C28:0,Exchange/demand reactions,0.0,0.0,1e-09
MAR10296,0.0,0.0,Exchange of Lysopc A C28:1 (Delta 5),Exchange/demand reactions,0.0,0.0,1e-09
MAR10297,0.0,0.0,Exchange of 1-Oleoylglycerophosphocholine (Delta 9),Exchange/demand reactions,0.0,0.0,1e-09
MAR10298,0.0,0.0,Exchange of 1-Palmitoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10299,0.0,0.0,Exchange of 1-Palmitoleoylglycerophosphocholine (Delta 9),Exchange/demand reactions,0.0,0.0,1e-09
MAR10266,0.0,0.0,Exchange of Oleoyl Ethanolamide,Exchange/demand reactions,0.0,0.0,1e-09
MAR10301,0.0,0.0,Exchange of L-hydroxylysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10302,0.0,0.0,Exchange of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),Exchange/demand reactions,0.0,0.0,1e-09
MAR10303,0.0,0.0,Exchange of 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),Exchange/demand reactions,0.0,0.0,1e-09
MAR10304,0.0,0.0,Exchange of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe),Exchange/demand reactions,0.0,0.0,1e-09
MAR10305,0.0,0.0,Exchange of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),Exchange/demand reactions,0.0,0.0,1e-09
MAR10306,0.0,0.0,"Exchange of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10307,0.0,0.0,Exchange of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),Exchange/demand reactions,0.0,0.0,1e-09
MAR10308,0.0,0.0,"Exchange of 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10309,0.0,0.0,"Exchange of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10310,0.0,0.0,"Exchange of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10311,0.0,0.0,Exchange of 2-Linoleoylglycerophosphoethanolamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10300,0.0,0.0,Exchange of 1-Stearoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10267,0.0,0.0,Exchange of 1-Arachidonoylglycerophosphoinositol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10268,0.0,0.0,Exchange of 1-Palmitoylglycerophosphoinositol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10269,0.0,0.0,Exchange of 1-Stearoylglycerophosphoinositol,Exchange/demand reactions,0.0,0.0,1e-09
MAR10270,0.0,0.0,Exchange of 2-Linoleoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10271,0.0,0.0,Exchange of 2-Oleoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10272,0.0,0.0,Exchange of 2-Palmitoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10273,0.0,0.0,Exchange of 2-Stearoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10274,0.0,0.0,Exchange of 1-Arachidonoyl-Glycero-3-Phosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10275,0.0,0.0,Exchange of 1-Docosahexaenoylglycerophosphocholine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10276,0.0,0.0,"Exchange of 1-Eicosadienoylglycerophosphocholine (Delta 11,14)",Exchange/demand reactions,0.0,0.0,1e-09
MAR10289,0.0,0.0,"Exchange of 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",Exchange/demand reactions,0.0,0.0,1e-09
